game,ply,side,san,uci,fen_before,depth,nodes,nps,engine_time_ms,wall_time_s,time_gap_ms,score_type,score_val,score_cp,pv,bookns,ttns,singns,evalns,probcutns,sf_best_move,sf_best_cp,sf_actual_cp,sf_cp_lost,sf_match,sf_mate_involved,sf_accuracy,sf_class
3,243,white,Kd2,e1d2,r7/5p2/3p1k1p/2pPp3/1pP1P3/pP4R1/P4PPP/4K3 w - - 60 122,20,29159839,9758982,2988,3.001,13,cp,264,264,e1d2 a8b8 d2e3 f6e7 e3d3 b8e8 g3f3 e8h8 f3g3 e7e8 d3e3,30,1099807826,3053112437,574837563,712939,e1f1,250,291,-41,False,False,99.9999,Excellent
3,244,black,Ke7,f6e7,r7/5p2/3p1k1p/2pPp3/1pP1P3/pP4R1/P2K1PPP/8 b - - 61 122,22,26566072,8984129,2957,3.001,44,cp,-259,-259,f6e7 d2d3 a8c8 d3e3,70,1094923326,3177142260,504269256,2431702,a8h8,-291,-268,-23,False,False,99.9999,Excellent
3,245,white,Kd3,d2d3,r7/4kp2/3p3p/2pPp3/1pP1P3/pP4R1/P2K1PPP/8 w - - 62 123,20,27489353,9511886,2890,3.001,111,cp,264,264,d2d3 e7f6 g3g4 f6e7 d3d2 e7f6 d2e3 f6e7 g4g7 e7f6,150,1055276100,2841825522,504621006,539928,d2e1,291,292,-1,False,False,99.9999,Excellent
3,246,black,Kd7,e7d7,r7/4kp2/3p3p/2pPp3/1pP1P3/pP1K2R1/P4PPP/8 b - - 63 123,21,24901479,10449634,2383,3.001,618,cp,-259,-259,e7d7 g3g4 d7e7 d3e3 e7f6 g4h4 a8h8 e3f3 f6e7 f3e3 h8g8,80,1064071327,2918608905,478678277,538081,e7f6,-293,-292,-1,False,False,99.9999,Excellent
3,247,white,Kc2,d3c2,r7/3k1p2/3p3p/2pPp3/1pP1P3/pP1K2R1/P4PPP/8 w - - 64 124,20,32993235,11008753,2997,3.001,4,cp,264,264,d3c2 d7e7 g3g4 e7f6 c2d3 f6e7 d3e3 e7f6 g4h4 a8h8 h4h5 f6e7 e3f3 e7f6 f3e2 h8h7 e2e3,120,1221059245,3425090626,553905587,719298,d3d2,292,292,0,False,False,99.9999,Excellent
3,248,black,Ke7,d7e7,r7/3k1p2/3p3p/2pPp3/1pP1P3/pP4R1/P1K2PPP/8 b - - 65 124,20,34436238,11505592,2993,3.002,9,cp,-259,-259,d7e7 g3g4 e7f6 c2d2 a8d8 d2e3 f6e7 g4g7 e7f6 g7g3,130,1385995008,4173894448,602452820,994103,a8h8,-292,-291,-1,False,False,99.9999,Excellent
3,249,white,Rg7,g3g7,r7/4kp2/3p3p/2pPp3/1pP1P3/pP4R1/P1K2PPP/8 w - - 66 125,20,37808502,12602834,3000,3.001,1,cp,264,264,g3g7 e7f6 g7g4 f6e7 c2d3 a8h8 g4g3,140,1531060929,3985445236,736119241,797244,c2d2,291,291,0,False,False,99.9999,Excellent
3,250,black,Kf6,e7f6,r7/4kpR1/3p3p/2pPp3/1pP1P3/pP6/P1K2PPP/8 b - - 67 125,22,44462157,14820719,3000,3.001,1,cp,-259,-259,e7f6 g7g4 a8f8 c2d2 f6e7 d2e3,140,1819297404,6150428631,883773748,2058436,a8f8,-291,-278,-13,False,False,99.9999,Excellent
4,1,white,e4,e2e4,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,,,,,1.025,,,,0,,,,,,,e2e4,30,27,3,True,False,98.77023865056572,Best
4,2,black,e5,e7e5,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,,,,,0.966,,,,0,,,,,,,e7e5,-21,-23,2,True,False,99.17757735887321,Best
4,3,white,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,,,,,0.947,,,,0,,,,,,,g1f3,17,28,-11,True,False,99.9999,Best
4,4,black,Nc6,b8c6,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,,,,,0.505,,,,0,,,,,,,b8c6,-33,-27,-6,True,False,99.9999,Best
4,5,white,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,,,,,0.542,,,,0,,,,,,,f1b5,26,28,-2,True,False,99.9999,Best
4,6,black,a6,a7a6,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,,,,,0.884,,,,0,,,,,,,g8f6,-32,-27,-5,False,False,99.9999,Excellent
4,7,white,Ba4,b5a4,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,,,,,0.105,,,,0,,,,,,,b5a4,32,31,1,True,False,99.5886228290688,Best
4,8,black,Nf6,g8f6,r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4,,,,,0.453,,,,0,,,,,,,g8f6,-25,-32,7,True,False,97.15349042278778,Best
4,9,white,O-O,e1g1,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5,,,,,0.346,,,,0,,,,,,,e1g1,21,23,-2,True,False,99.9999,Best
4,10,black,Be7,f8e7,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 3 5,,,,,0.354,,,,0,,,,,,,f6e4,-35,-37,2,False,False,99.17982618484044,Excellent
4,11,white,Re1,f1e1,r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 4 6,,,,,0.295,,,,0,,,,,,,f1e1,38,38,0,True,False,99.9999,Best
4,12,black,b5,b7b5,r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 b kq - 5 6,,,,,0.101,,,,0,,,,,,,b7b5,-32,-38,6,True,False,97.55862499560922,Best
4,13,white,Bb3,a4b3,r1bqk2r/2ppbppp/p1n2n2/1p2p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 w kq - 0 7,,,,,0.0,,,,0,,,,,,,a4b3,40,42,-2,True,False,99.9999,Best
4,14,black,d6,d7d6,r1bqk2r/2ppbppp/p1n2n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 b kq - 1 7,,,,,0.154,,,,0,,,,,,,e8g8,-39,-51,12,False,False,95.1879907801058,Excellent
4,15,white,c3,c2c3,r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 w kq - 0 8,,,,,0.103,,,,0,,,,,,,c2c3,49,42,7,True,False,97.16541361368722,Best
4,16,black,Na5,c6a5,r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1BP2N2/PP1P1PPP/RNBQR1K1 b kq - 0 8,,,,,0.102,,,,0,,,,,,,e8g8,-45,-55,10,False,False,95.98038341066254,Excellent
4,17,white,Bc2,b3c2,r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/1BP2N2/PP1P1PPP/RNBQR1K1 w kq - 1 9,14,19802091,7532176,2629,3.003,374,cp,43,43,b3c2 e8g8 b1a3 c8e6,130,757178748,2138018164,570029811,4281004,b3c2,53,49,4,True,False,98.37341355652082,Best
4,18,black,Bd7,c8d7,r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/2P2N2/PPBP1PPP/RNBQR1K1 b kq - 2 9,14,35706841,11894350,3002,3.002,0,cp,-45,-45,c8d7 d1e2 a5c6 b1a3 e8g8 c2b1 b5b4 c3b4 c6b4 a3c4 a8a7 e2e3,150,1426413596,4568542794,1247280240,975316,c7c5,-50,-78,28,False,False,89.19290204641999,Good
4,19,white,d4,d2d4,r2qk2r/2pbbppp/p2p1n2/np2p3/4P3/2P2N2/PPBP1PPP/RNBQR1K1 w kq - 3 10,14,24912330,10324214,2413,3.003,590,cp,62,62,d2d4 e5d4 c3d4 e8g8 e4e5 f6d5 e5d6 e7d6 c1g5 d8c8 c2e4 d7e6 b1c3 d5c3,70,975334501,3011480677,788962908,982147,d2d4,78,78,0,True,False,99.9999,Best
4,20,black,Bg4,d7g4,r2qk2r/2pbbppp/p2p1n2/np2p3/3PP3/2P2N2/PPB2PPP/RNBQR1K1 b kq - 0 10,15,38550483,12841599,3002,3.002,0,cp,-69,-69,d7g4 d4e5 g4f3 d1f3 d6e5 b1d2 e8g8 f3e2 d8d7 d2f3 a5c6 e1d1,30,1694194262,5981234722,1404780977,14794689,a5c6,-84,-110,26,False,False,90.09502028527912,Good
4,21,white,dxe5,d4e5,r2qk2r/2p1bppp/p2p1n2/np2p3/3PP1b1/2P2N2/PPB2PPP/RNBQR1K1 w kq - 1 11,12,10434918,8659682,1205,3.003,1798,cp,70,70,d4e5 g4f3 d1f3 d6e5 b1d2 e8g8 f3e2 a5c6 d2f3 e7d6 c2d3 b5b4,120,381764536,1368015674,307983224,2417036,b1d2,117,96,21,False,False,91.97255440932746,Excellent
4,22,black,Bxf3,g4f3,r2qk2r/2p1bppp/p2p1n2/np2P3/4P1b1/2P2N2/PPB2PPP/RNBQR1K1 b kq - 0 11,14,2662795,3362114,792,3.001,2209,cp,-118,-118,g4f3 d1f3 d6e5 f3g3 e8g8 g3e5 a5c4,350,113875035,320802782,76107995,1297587,g4f3,-86,-79,-7,True,False,99.9999,Best
4,23,white,Qxf3,d1f3,r2qk2r/2p1bppp/p2p1n2/np2P3/4P3/2P2b2/PPB2PPP/RNBQR1K1 w kq - 0 12,14,5416849,4432773,1222,3.001,1779,cp,165,165,d1f3 f6d7 e5d6 e7d6 f3f5 d7e5 c1f4 a5c6 b1d2 d8d7 f5g5 e8g8 c2b3,50,231038991,691329434,181332115,12332969,d1f3,89,78,11,True,False,95.65178964117526,Best
4,24,black,dxe5,d6e5,r2qk2r/2p1bppp/p2p1n2/np2P3/4P3/2P2Q2/PPB2PPP/RNB1R1K1 b kq - 0 12,15,5176881,3299478,1569,3.0,1431,cp,-74,-74,d6e5 e1d1 e7d6 c2d3 a5c6 b1d2 e8g8 d2b3 d8d7 c1e3 d7g4 f3g4 f6g4 e3c5 a8d8,30,209921534,605002771,152812636,900833,d6e5,-75,-83,8,True,False,96.8113715176045,Best
4,25,white,Qg3,f3g3,r2qk2r/2p1bppp/p4n2/np2p3/4P3/2P2Q2/PPB2PPP/RNB1R1K1 w kq - 0 13,14,8765329,4527545,1936,3.001,1065,cp,156,156,f3g3 e8f8 g3e5 e7d6 e5f5 d8d7 b1d2,40,368900841,953951255,251992925,299800,b1d2,83,68,15,False,False,94.09216645109339,Excellent
4,26,black,O-O,e8g8,r2qk2r/2p1bppp/p4n2/np2p3/4P3/2P3Q1/PPB2PPP/RNB1R1K1 b kq - 1 13,13,12749523,4247009,3002,3.003,1,cp,-148,-148,e8g8 g3e5 a5c4 e5f5,310,459881165,1249630835,324404578,732395,d8d6,-72,-159,87,False,False,70.79696086701554,Inaccuracy
4,27,white,Qxe5,g3e5,r2q1rk1/2p1bppp/p4n2/np2p3/4P3/2P3Q1/PPB2PPP/RNB1R1K1 w - - 2 14,14,8712194,4256079,2047,3.002,955,cp,154,154,g3e5 a5c4 e5f5 e7d6,60,375701097,955343600,262366882,315211,g3e5,154,158,-4,True,False,99.9999,Best
4,28,black,Qd7,d8d7,r2q1rk1/2p1bppp/p4n2/np2Q3/4P3/2P5/PPB2PPP/RNB1R1K1 b - - 0 14,11,7536324,3171853,2376,3.003,627,cp,-146,-146,d8d7 c1f4,91,268852208,651046796,203280984,377675,a5c4,-152,-217,65,False,False,78.60284092186563,Inaccuracy
4,29,white,Qf4,e5f4,r4rk1/2pqbppp/p4n2/np2Q3/4P3/2P5/PPB2PPP/RNB1R1K1 w - - 1 15,11,8704721,3256536,2673,3.003,330,cp,158,158,e5f4 f8d8 b1d2,70,291195368,705798301,210913639,85593,e5g3,213,169,44,False,False,85.08366476326881,Good
4,30,black,Rae8,a8e8,r4rk1/2pqbppp/p4n2/np6/4PQ2/2P5/PPB2PPP/RNB1R1K1 b - - 2 15,11,12926755,4304613,3003,3.003,0,cp,-154,-154,a8e8 b1d2 e7d6 f4f3 a5c6 d2b3 b5b4 c1g5 b4c3 g5f6 g7f6,90,454506542,1055863940,326844541,365124,e7d6,-180,-205,25,False,False,91.25378825185568,Good
4,31,white,e5,e4e5,4rrk1/2pqbppp/p4n2/np6/4PQ2/2P5/PPB2PPP/RNB1R1K1 w - - 3 16,12,10445891,7413691,1409,3.0,1591,cp,158,158,e4e5 f6d5 c2f5 d5f4 f5d7 e8d8 c1f4 d8d7 b1d2 b5b4 c3c4 a5c6,60,399683321,1058030994,279947048,4232421,b1d2,200,71,129,False,False,60.39892347544765,Mistake
4,32,black,Bd6,e7d6,4rrk1/2pqbppp/p4n2/np2P3/5Q2/2P5/PPB2PPP/RNB1R1K1 b - - 0 16,11,12098717,4062698,2978,3.003,25,cp,-64,-64,e7d6 b1d2 a5c6 c2f5 d7e7 d2f3 c6e5 c1d2 e5g6 f4g5 g6e5,100,399089442,974595696,275072499,7034694,e7d6,-67,-67,0,True,False,99.9999,Best
4,33,white,Bd2,c1d2,4rrk1/2pq1ppp/p2b1n2/np2P3/5Q2/2P5/PPB2PPP/RNB1R1K1 w - - 1 17,10,31659102,10546003,3002,3.002,0,cp,103,103,c1d2 e8e5,130,949835862,2320051315,820743818,6490952,b1d2,70,2,68,False,False,75.51001552491016,Inaccuracy
4,34,black,Rxe5,e8e5,4rrk1/2pq1ppp/p2b1n2/np2P3/5Q2/2P5/PPBB1PPP/RN2R1K1 b - - 2 17,12,9469149,3156383,3000,3.001,1,cp,-137,-137,e8e5 e1e5,100,336521791,895581419,230809833,4928242,e8e5,0,0,0,True,False,99.9999,Best
4,35,white,Rxe5,e1e5,5rk1/2pq1ppp/p2b1n2/np2r3/5Q2/2P5/PPBB1PPP/RN2R1K1 w - - 0 18,13,4092163,3647204,1122,3.001,1879,cp,136,136,e1e5 a5c4 c2h7 f6h7 e5d5 c4b2 f4f3 h7f6 d5d4 f8e8 g2g3,140,181596591,472890242,119390166,905086,e1e5,0,0,0,True,False,99.9999,Best
4,36,black,Nc4,a5c4,5rk1/2pq1ppp/p2b1n2/np2R3/5Q2/2P5/PPBB1PPP/RN4K1 b - - 0 18,12,5536593,2327277,2379,3.001,622,cp,-127,-127,a5c4 c2h7 f6h7 e5d5 c4b2 f4f3,40,214268870,432704642,135470332,1329277,a5c4,0,0,0,True,False,99.9999,Best
4,37,white,Bxh7+,c2h7,5rk1/2pq1ppp/p2b1n2/1p2R3/2n2Q2/2P5/PPBB1PPP/RN4K1 w - - 1 19,14,25153432,8384477,3000,3.001,1,cp,12,12,c2h7 f6h7 e5d5 f8d8 g2g3,150,1032423759,3104070525,741249592,16543385,f4f5,0,-104,104,False,False,65.17622237221843,Inaccuracy
4,38,black,Nxh7,f6h7,5rk1/2pq1ppB/p2b1n2/1p2R3/2n2Q2/2P5/PP1B1PPP/RN4K1 b - - 0 19,14,2778591,2279401,1219,3.001,1782,cp,-127,-127,f6h7 e5d5 c4b2 f4f3 h7f6,100,100732129,209340289,54319104,448176,f6h7,103,114,-11,True,False,99.9999,Best
4,39,white,Rd5,e5d5,5rk1/2pq1ppn/p2b4/1p2R3/2n2Q2/2P5/PP1B1PPP/RN4K1 w - - 0 20,14,1714813,8244293,208,3.0,2792,cp,12,12,e5d5 f8d8 g2g3,100,88259051,218204100,58454409,377263,e5d5,-121,-111,-10,True,False,99.9999,Best
4,40,black,Rd8,f8d8,5rk1/2pq1ppn/p2b4/1p1R4/2n2Q2/2P5/PP1B1PPP/RN4K1 b - - 1 20,14,6072125,4464797,1360,3.002,1642,cp,-23,-23,f8d8 b1a3 c4d2 f4d2 d6h2 g1h2 d7d5 d2d5 d8d5 a1c1 h7f6 a3c2 d5d3 h2g1,271,253323863,679596421,155481805,4150671,f8d8,115,108,7,True,False,97.26115418209051,Best
4,41,white,Na3,b1a3,3r2k1/2pq1ppn/p2b4/1p1R4/2n2Q2/2P5/PP1B1PPP/RN4K1 w - - 2 21,14,15480224,5995439,2582,3.002,420,cp,7,7,b1a3 c4b2 d5d6 d7d6 f4d6 d8d6 d2e1,299,563576328,1856422078,330428069,8412867,b1a3,-117,-110,-7,True,False,99.9999,Best
4,42,black,Nxd2,c4d2,3r2k1/2pq1ppn/p2b4/1p1R4/2n2Q2/N1P5/PP1B1PPP/R5K1 b - - 3 21,14,18633887,6209225,3001,3.001,0,cp,-8,-8,c4d2 f4d2 d6h2 g1h2 d7d5 d2d5 d8d5 c3c4 d5d2 c4b5 a6b5 a3b5 d2f2 a1b1,160,727990983,1802155904,430911948,13554636,c4b2,109,0,109,False,False,63.87061671935649,Inaccuracy
4,43,white,Qxd2,f4d2,3r2k1/2pq1ppn/p2b4/1p1R4/5Q2/N1P5/PP1n1PPP/R5K1 w - - 0 22,16,19728507,7237163,2726,3.002,276,cp,12,12,f4d2 d6h2 g1h2 d7d5 d2d5 d8d5 a1b1 h7f6 a3c2 d5d2 c2b4 d2f2 b4a6 f6d5 a6c5 f2f5,330,803216594,2490135165,489289419,8606930,f4d2,-10,-2,-8,True,False,99.9999,Best
4,44,black,Bxh2+,d6h2,3r2k1/2pq1ppn/p2b4/1p1R4/8/N1P5/PP1Q1PPP/R5K1 b - - 0 22,14,4753106,5269518,902,3.001,2099,cp,-8,-8,d6h2 g1h2 d7d5 d2d5 d8d5 c3c4 d5d2 c4b5 a6b5 a3b5 d2f2 a1b1,90,153099001,341738706,86048031,1466040,h7f6,0,0,0,False,False,99.9999,Excellent
4,45,white,Kxh2,g1h2,3r2k1/2pq1ppn/p7/1p1R4/8/N1P5/PP1Q1PPb/R5K1 w - - 0 23,16,3497570,3756788,931,3.0,2069,cp,22,22,g1h2 d7d5 d2d5 d8d5 h2g1 h7f8 a1b1 f8e6 a3c2 d5d2 c2e1,140,113802682,311389224,58250943,5982722,g1h2,0,0,0,True,False,99.9999,Best
4,46,black,Qxd5,d7d5,3r2k1/2pq1ppn/p7/1p1R4/8/N1P5/PP1Q1PPK/R7 b - - 0 23,16,6306320,7384449,854,3.0,2146,cp,0,0,d7d5 d2d5 d8d5 a1c1 h7f6 c1b1,100,227774611,713453749,111811090,163044,d7d5,3,2,1,True,False,99.58724958512428,Best
4,47,white,Qxd5,d2d5,3r2k1/2p2ppn/p7/1p1q4/8/N1P5/PP1Q1PPK/R7 w - - 0 24,14,17043264,5681088,3000,3.0,0,cp,11,11,d2d5 d8d5 a1b1 h7g5,120,475837521,1658523663,197730610,112672,d2d5,0,0,0,True,False,99.9999,Best
4,48,black,Rxd5,d8d5,3r2k1/2p2ppn/p7/1p1Q4/8/N1P5/PP3PPK/R7 b - - 0 24,16,2093999,11258059,186,2.999,2813,cp,1,1,d8d5 a1c1 h7f6 c1b1 f6e4 f2f3 e4c5 a3c2 d5d2,40,86860226,234265725,41009522,77740,d8d5,1,0,1,True,False,99.58724120998897,Best
4,49,white,Rb1,a1b1,6k1/2p2ppn/p7/1p1r4/8/N1P5/PP3PPK/R7 w - - 0 25,15,14151502,5736320,2467,3.001,534,cp,3,3,a1b1 h7g5 h2g1 g5e4 c3c4 b5c4 a3c4 d5c5 c4e3 g8h7 b1e1 h7g6 g1f1,90,506789625,1199725892,239790722,330044,c3c4,-2,-16,14,False,False,94.37230342925434,Excellent
4,50,black,Rd2,d5d2,6k1/2p2ppn/p7/1p1r4/8/N1P5/PP3PPK/1R6 b - - 1 25,14,18597069,11515213,1615,3.001,1386,cp,34,34,d5d2 h2g1 h7f6 g1f1 f6e4 f1g1,110,676108530,1547408094,336792900,130150,d5d2,33,25,8,True,False,96.75364701030026,Best
4,51,white,Kg3,h2g3,6k1/2p2ppn/p7/1p6/8/N1P5/PP1r1PPK/1R6 w - - 2 26,15,4068304,4056135,1003,3.0,1997,cp,10,10,h2g3 d2d3 g3f4 h7f6,140,149454403,343453959,64814171,121777,h2g3,-31,-39,8,True,False,96.75779727521412,Best
4,52,black,Nf6,h7f6,6k1/2p2ppn/p7/1p6/8/N1P3K1/PP1r1PP1/1R6 b - - 3 26,14,43829703,14605032,3001,3.001,0,cp,79,79,h7f6 g3f3 f6d5 g2g4 b5b4 c3b4 d5b4 f3e3,90,1356019570,3217610715,661079956,152355,d2d3,26,20,6,False,False,97.55293386998882,Excellent
4,53,white,Kf3,g3f3,6k1/2p2pp1/p4n2/1p6/8/N1P3K1/PP1r1PP1/1R6 w - - 4 27,16,14801718,5457860,2712,3.001,289,cp,-38,-38,g3f3 f6d5 g2g3 g8f8 c3c4 b5b4 c4d5 b4a3 b2a3 d2a2 b1c1 a2a3 f3e4 a3a2 e4e3,150,555007823,1445228939,265866894,1676963,g3f3,-18,-12,-6,True,False,99.9999,Best
4,54,black,Nd5,f6d5,6k1/2p2pp1/p4n2/1p6/8/N1P2K2/PP1r1PP1/1R6 b - - 5 27,15,3296961,7029767,469,3.0,2531,cp,79,79,f6d5 g2g4 b5b4 c3b4 d5b4 f3e3 d2d3 e3e2 d3d4 b1c1,270,125057998,290462731,53988285,42234,c7c5,12,3,9,False,False,96.34560355185974,Excellent
4,55,white,g4,g2g4,6k1/2p2pp1/p7/1p1n4/8/N1P2K2/PP1r1PP1/1R6 w - - 6 28,14,8906092,5798236,1536,3.001,1465,cp,-62,-62,g2g4 b5b4 c3b4 d5b4 f3e3 d2d3 e3e2 d3d4 b1c1 d4g4 c1c7 g4g6 a3c4 g6e6,170,301710281,711268358,143339625,280355,c3c4,-7,-109,102,False,False,65.77791963352928,Inaccuracy
4,56,black,Kf8,g8f8,6k1/2p2pp1/p7/1p1n4/6P1/N1P2K2/PP1r1P2/1R6 b - - 0 28,15,22481241,7493747,3000,3.0,0,cp,96,96,g8f8 c3c4 d2d3 f3e4 d3a3 e4d5 a3a2 c4b5 a6b5 d5c6 a2a4 c6c7 a4g4 c7c6 g4f4,50,795739169,1869097402,350761811,602566,c7c5,124,17,107,False,False,64.59039841197746,Inaccuracy
4,57,white,g5,g4g5,5k2/2p2pp1/p7/1p1n4/6P1/N1P2K2/PP1r1P2/1R6 w - - 1 29,14,10452325,7208500,1450,3.001,1551,cp,-95,-95,g4g5 f8e7 b1e1 e7d6 e1e2 d2e2 f3e2 b5b4,290,357300855,944790021,168031758,433444,c3c4,-10,-120,110,False,False,63.729400553852685,Inaccuracy
4,58,black,b4,b5b4,5k2/2p2pp1/p7/1p1n2P1/8/N1P2K2/PP1r1P2/1R6 b - - 0 29,15,34599834,11529434,3001,3.001,0,cp,121,121,b5b4 c3b4 d5b4 g5g6 b4a2 f3e3 d2d5 g6f7 a2b4 e3e4 d5d2,40,1083439461,2878734249,529742787,1575557,c7c6,127,0,127,False,False,59.41119352938266,Mistake
4,59,white,cxb4,c3b4,5k2/2p2pp1/p7/3n2P1/1p6/N1P2K2/PP1r1P2/1R6 w - - 0 30,14,10576020,5833436,1813,3.001,1188,cp,-116,-116,c3b4 d5b4 g5g6 b4a2 g6f7 a2b4 a3c4 d2d5 c4e3,359,300304717,811485820,141801170,626783,a3c4,0,-14,14,False,False,94.37171012113053,Excellent
4,60,black,Nxb4,d5b4,5k2/2p2pp1/p7/3n2P1/1P6/N4K2/PP1r1P2/1R6 b - - 0 30,15,13037101,8639563,1509,3.0,1491,cp,124,124,d5b4 g5g6 b4a2 f3e3 d2d5 g6f7 a2b4 e3e4 d5d2 e4f3,50,439805061,1033566859,191623621,112884,d5b4,8,7,1,True,False,99.58731936911506,Best
4,61,white,g6,g5g6,5k2/2p2pp1/p7/6P1/1n6/N4K2/PP1r1P2/1R6 w - - 0 31,15,19812311,6601903,3001,3.0,-1,cp,-126,-126,g5g6 b4a2 f3e3 d2d6 g6f7 a2b4 a3c4 d6e6 e3d2,170,598057392,1559172573,265131410,385713,a3c4,-7,-10,3,False,False,98.76717065254537,Excellent
4,62,black,Nxa2,b4a2,5k2/2p2pp1/p5P1/8/1n6/N4K2/PP1r1P2/1R6 b - - 0 31,14,36413250,12133705,3001,3.0,-1,cp,123,123,b4a2 f3e3 d2d5 g6f7,60,1064017761,2719010245,455062070,276720,f7g6,9,14,-5,False,False,99.9999,Excellent
4,63,white,Ke3,f3e3,5k2/2p2pp1/p5P1/8/8/N4K2/nP1r1P2/1R6 w - - 0 32,14,11305951,5419918,2086,3.001,915,cp,-127,-127,f3e3 d2d6 g6f7 d6e6 e3f3 e6f6,140,340607297,891067068,145596721,332725,f3e3,-10,-10,0,True,False,99.9999,Best
4,64,black,Rd6,d2d6,5k2/2p2pp1/p5P1/8/8/N3K3/nP1r1P2/1R6 b - - 1 32,15,18301326,6100442,3000,3.0,0,cp,127,127,d2d6 g6f7 d6e6 e3d2 a2b4 a3c4 e6f6 b1f1,40,520127905,1406603940,219460404,257478,d2d5,7,8,-1,False,False,99.9999,Excellent
4,65,white,gxf7,g6f7,5k2/2p2pp1/p2r2P1/8/8/N3K3/nP3P2/1R6 w - - 2 33,14,15234779,5078259,3000,3.0,0,cp,-111,-111,g6f7 f8f7,150,462543175,1228460041,198439871,508435,g6f7,-10,-11,1,True,False,99.5873947181704,Best
4,66,black,Re6+,d6e6,5k2/2p2Pp1/p2r4/8/8/N3K3/nP3P2/1R6 b - - 0 33,13,25371145,9822355,2583,3.001,418,cp,127,127,d6e6 e3d2 a2b4 a3c4 e6f6 b1f1,40,717632633,1914063404,291645960,167413,d6e6,9,8,1,True,False,99.58734169667211,Best
4,67,white,Kd3,e3d3,5k2/2p2Pp1/p3r3/8/8/N3K3/nP3P2/1R6 w - - 1 34,15,28096267,9365422,3000,3.0,0,cp,-124,-124,e3d3 a2b4 d3c3 b4d5 c3d4 d5f6 b1c1 e6e4 d4d3 e4e7 a3c4 f8f7 d3d4 f6g4,150,718468413,1944395420,301566173,336709,e3d4,-6,-10,4,False,False,98.35950060016879,Excellent
4,68,black,Nb4+,a2b4,5k2/2p2Pp1/p3r3/8/8/N2K4/nP3P2/1R6 b - - 2 34,13,23967085,9794476,2447,3.001,554,cp,124,124,a2b4 d3c3 b4c6 a3c4 f8f7 b1a1 c6e7 c3d4 e7f5 d4d5 f7f6 a1a2,290,672301330,1818907547,276386701,490174,a2b4,13,11,2,True,False,99.17663329504458,Best
4,69,white,Kc3,d3c3,5k2/2p2Pp1/p3r3/8/1n6/N2K4/1P3P2/1R6 w - - 3 35,14,15960378,5320126,3000,3.0,0,cp,-124,-124,d3c3 b4d5 c3d4 d5f6 b1c1 e6e4 d4d3 e4e7 a3c4 f8f7 d3d4 f6g4,120,488660054,1168816687,169826303,14146,d3c3,-8,-14,6,True,False,97.54958951778856,Best
4,70,black,Nd5+,b4d5,5k2/2p2Pp1/p3r3/8/1n6/N1K5/1P3P2/1R6 b - - 4 35,14,27762630,9254210,3000,3.0,0,cp,139,139,b4d5 c3d4 d5f4 a3c4 e6e2 f2f3 f8f7 b1a1 e2e6 c4e5 f7e7 a1a5 e6d6 d4e3,120,764544550,1984043348,313148935,385882,b4c6,14,6,8,False,False,96.74561841786763,Excellent
4,71,white,Kd4,c3d4,5k2/2p2Pp1/p3r3/3n4/8/N1K5/1P3P2/1R6 w - - 5 36,14,13661890,5958085,2293,3.001,708,cp,-124,-124,c3d4 d5f4,200,373926792,921765726,147998259,43190,c3d4,-4,-7,3,True,False,98.76699621794066,Best
